,f0,q1,q3,iqr,spectral_centroid,f0_standard_deviation,label
4290,167.9909382000067,136.6060652115881,167.9909382000067,31.384872988418607,1614.1398124374286,49.70213524464873,female
4291,177.6518495502396,169.8888740465828,181.8190699939266,11.930195947343805,1482.6027842812316,13.149430782402979,female
4292,180.5602411638985,177.15467535297603,184.46445858964464,7.309783236668608,2571.5429669852547,11.37664864808831,female
4293,273.8049530806372,261.6255653005986,288.6197829762387,26.994217675640073,1190.8790752095106,18.84185895109705,female
4294,172.42356181313397,168.66611791365605,189.3213161937526,20.655198280096556,1195.1022386977727,22.725376750665916,female
4295,148.9770488285912,144.30989148811935,150.26442824298348,5.954536754864137,1113.138241710582,7.593325339863886,female
4296,302.9789951334493,260.87430882104746,327.72904188699454,66.85473306594707,1463.0558921742302,59.47928880419056,female
4297,189.6650190498857,174.11126406550153,206.4563592676515,32.34509520214996,1132.57010552136,19.403647219451972,female
4298,346.10510895601624,323.96475278211557,365.74467430282664,41.77992152071107,1812.6497377022904,54.435918070616246,female
4299,324.5009132230974,299.23066735299983,338.3121224713771,39.08145511837728,1430.6342235108116,45.68482236814118,female
4300,174.59433606999863,158.2826938011902,184.470613225166,26.187919423975814,929.6712075744779,23.082568386937687,female
4301,216.73001498637433,204.08500572708806,216.73001498637433,12.645009259286269,1429.9126629629643,18.976693512144625,female
4302,230.02682435473258,222.87859071546495,239.56625375634553,16.68766304088058,1782.9672054212542,24.01817129157225,female
4303,335.2832690660813,295.3659506116579,351.2512899969259,55.88533938526797,1990.7499593900634,53.25505495743964,female
4304,179.25002702313117,172.60850153728515,182.87233715141332,10.263835614128169,1106.4591600138685,11.628257144089094,female
4305,205.42715920289282,195.99771799087463,212.505992363466,16.50827437259136,1867.2218989010953,14.4365361082183,female
4306,247.78601461837277,231.73942791006385,261.6255653005986,29.88613739053477,2287.917159487011,26.92739294369959,female
4307,189.54573514832012,179.30281188515917,213.74059270950005,34.43778082434088,1432.430448367323,22.099694545487605,female
4308,156.42990055724738,154.66751207845843,160.35374422298514,5.686232144526713,946.6135077728223,19.986079409630953,female
